voter_id,lat,lng,status
600059340,,,NO_MATCH
200055810,,,NO_MATCH
200285485,,,NO_MATCH
200258770,,,NO_MATCH
200073129,,,NO_MATCH
200190414,,,NO_MATCH
272911,,,NO_MATCH
200075661,,,NO_MATCH
266226,,,NO_MATCH
200090128,,,NO_MATCH
268522,,,NO_MATCH
200021809,,,NO_MATCH
200063667,,,NO_MATCH
200119795,,,NO_MATCH
200198834,,,NO_MATCH
200218990,,,NO_MATCH
264967,,,NO_MATCH
200042066,,,NO_MATCH
200199362,,,NO_MATCH
200239447,,,NO_MATCH
200312839,,,NO_MATCH
200239449,,,NO_MATCH
200292341,,,NO_MATCH
200267806,,,NO_MATCH
200283637,,,NO_MATCH
200110743,,,NO_MATCH
200222576,,,NO_MATCH
267426,,,NO_MATCH
200312840,,,NO_MATCH
269848,,,NO_MATCH
200083385,,,NO_MATCH
600058907,,,NO_MATCH
600005936,,,NO_MATCH
600011739,,,NO_MATCH
200257467,,,NO_MATCH
267308,,,NO_MATCH
200306046,,,NO_MATCH
200210452,,,NO_MATCH
200272745,,,NO_MATCH
200210453,,,NO_MATCH
200209342,,,NO_MATCH
200220021,,,NO_MATCH
200222561,,,NO_MATCH
200083395,,,NO_MATCH
200151826,,,NO_MATCH
200313820,,,NO_MATCH
368052,,,NO_MATCH
200261836,,,NO_MATCH
200203493,,,NO_MATCH
200192753,,,NO_MATCH
266684,,,NO_MATCH
200274356,,,NO_MATCH
266685,,,NO_MATCH
153567,,,NO_MATCH
200247550,,,NO_MATCH
200273144,,,NO_MATCH
200271762,,,NO_MATCH
270142,,,NO_MATCH
354206,,,NO_MATCH
125293,,,NO_MATCH
354205,,,NO_MATCH
269839,,,NO_MATCH
600002895,,,NO_MATCH
600059451,,,NO_MATCH
271352,,,NO_MATCH
200287413,,,NO_MATCH
200289951,,,NO_MATCH
600012844,,,NO_MATCH
200222553,,,NO_MATCH
200026726,,,NO_MATCH
600037568,,,NO_MATCH
200162282,,,NO_MATCH
600050645,,,NO_MATCH
369154,,,NO_MATCH
200274140,,,NO_MATCH
69769,,,NO_MATCH
200010026,,,NO_MATCH
200274145,,,NO_MATCH
269667,,,NO_MATCH
370822,,,NO_MATCH
200278746,,,NO_MATCH
200306222,,,NO_MATCH
200174096,,,NO_MATCH
200005912,,,NO_MATCH
271184,,,NO_MATCH
600060410,,,NO_MATCH
200058721,,,NO_MATCH
600068375,,,NO_MATCH
200287904,,,NO_MATCH
271503,,,NO_MATCH
200206299,,,NO_MATCH
271989,,,NO_MATCH
200005913,,,NO_MATCH
370495,,,NO_MATCH
17497,,,NO_MATCH
370255,,,NO_MATCH
268329,,,NO_MATCH
369962,,,NO_MATCH
200271781,,,NO_MATCH
200053819,,,NO_MATCH
368073,,,NO_MATCH
200291723,,,NO_MATCH
200222417,,,NO_MATCH
200306119,,,NO_MATCH
268333,,,NO_MATCH
265182,,,NO_MATCH
263662,,,NO_MATCH
268678,,,NO_MATCH
263664,,,NO_MATCH
200062205,,,NO_MATCH
20876,,,NO_MATCH
370843,,,NO_MATCH
20875,,,NO_MATCH
200264488,,,NO_MATCH
200020372,,,NO_MATCH
200292476,,,NO_MATCH
200287685,,,NO_MATCH
272016,,,NO_MATCH
200221310,,,NO_MATCH
265176,,,NO_MATCH
600030448,,,NO_MATCH
200279721,,,NO_MATCH
200277788,,,NO_MATCH
217692,,,NO_MATCH
200309524,,,NO_MATCH
200196199,,,NO_MATCH
600016963,,,NO_MATCH
200004238,,,NO_MATCH
600065530,,,NO_MATCH
368887,,,NO_MATCH
200278192,,,NO_MATCH
200249780,,,NO_MATCH
270579,,,NO_MATCH
600048720,,,NO_MATCH
200190388,,,NO_MATCH
200269034,,,NO_MATCH
72175,,,NO_MATCH
200291515,,,NO_MATCH
200252952,,,NO_MATCH
200273538,,,NO_MATCH
207426,,,NO_MATCH
25061,,,NO_MATCH
200271901,,,NO_MATCH
600068338,,,NO_MATCH
200262402,,,NO_MATCH
200283469,,,NO_MATCH
369629,,,NO_MATCH
200036221,,,NO_MATCH
200313765,,,NO_MATCH
200313766,,,NO_MATCH
200173230,,,NO_MATCH
200252966,,,NO_MATCH
370736,,,NO_MATCH
200286063,,,NO_MATCH
200073537,,,NO_MATCH
200290441,,,NO_MATCH
200127695,,,NO_MATCH
200293152,,,NO_MATCH
134093,,,NO_MATCH
200056178,,,NO_MATCH
200310010,,,NO_MATCH
269329,,,NO_MATCH
262495,,,NO_MATCH
200173901,,,NO_MATCH
371295,,,NO_MATCH
371296,,,NO_MATCH
200174552,,,NO_MATCH
200072769,,,NO_MATCH
200306446,,,NO_MATCH
200306201,,,NO_MATCH
81907,,,NO_MATCH
200309950,,,NO_MATCH
600039356,,,NO_MATCH
200128330,,,NO_MATCH
79953,,,NO_MATCH
78744,,,NO_MATCH
200090761,,,NO_MATCH
200118089,,,NO_MATCH
370079,,,NO_MATCH
200252185,,,NO_MATCH
200190178,,,NO_MATCH
267377,,,NO_MATCH
600019078,,,NO_MATCH
258684,,,NO_MATCH
200308873,,,NO_MATCH
200309169,,,NO_MATCH
200273547,,,NO_MATCH
200288588,,,NO_MATCH
268594,,,NO_MATCH
369897,,,NO_MATCH
200313830,,,NO_MATCH
200281514,,,NO_MATCH
200103738,,,NO_MATCH
600046183,,,NO_MATCH
200306061,,,NO_MATCH
370663,,,NO_MATCH
261301,,,NO_MATCH
263967,,,NO_MATCH
200257762,,,NO_MATCH
200066741,,,NO_MATCH
371511,,,NO_MATCH
200182719,,,NO_MATCH
200175580,,,NO_MATCH
200257404,,,NO_MATCH
78646,,,NO_MATCH
127216,,,NO_MATCH
266681,,,NO_MATCH
200277252,,,NO_MATCH
368351,,,NO_MATCH
263155,,,NO_MATCH
200102658,,,NO_MATCH
200017842,,,NO_MATCH
266784,,,NO_MATCH
200192774,,,NO_MATCH
200275508,,,NO_MATCH
200018377,,,NO_MATCH
200114503,,,NO_MATCH
200204378,,,NO_MATCH
200273352,,,NO_MATCH
81949,,,NO_MATCH
200306088,,,NO_MATCH
272097,,,NO_MATCH
367947,,,NO_MATCH
200291424,,,NO_MATCH
200026757,,,NO_MATCH
200262343,,,NO_MATCH
267990,,,NO_MATCH
200110617,,,NO_MATCH
269375,,,NO_MATCH
269374,,,NO_MATCH
600047960,,,NO_MATCH
267850,,,NO_MATCH
371405,,,NO_MATCH
200102673,,,NO_MATCH
370319,,,NO_MATCH
262607,,,NO_MATCH
600052192,,,NO_MATCH
370314,,,NO_MATCH
264909,,,NO_MATCH
600047959,,,NO_MATCH
200158303,,,NO_MATCH
200284348,,,NO_MATCH
200285799,,,NO_MATCH
271317,,,NO_MATCH
200276171,,,NO_MATCH
200123029,,,NO_MATCH
267447,,,NO_MATCH
600005956,,,NO_MATCH
200013297,,,NO_MATCH
269986,,,NO_MATCH
600005951,,,NO_MATCH
371678,,,NO_MATCH
200054603,,,NO_MATCH
200022573,,,NO_MATCH
200072950,,,NO_MATCH
358100,,,NO_MATCH
269735,,,NO_MATCH
269736,,,NO_MATCH
267433,,,NO_MATCH
200278377,,,NO_MATCH
200258784,,,NO_MATCH
600002319,,,NO_MATCH
371667,,,NO_MATCH
200292587,,,NO_MATCH
190864,,,NO_MATCH
200114669,,,NO_MATCH
200173629,,,NO_MATCH
200010682,,,NO_MATCH
264154,,,NO_MATCH
200091328,,,NO_MATCH
200218188,,,NO_MATCH
600041825,,,NO_MATCH
200268483,,,NO_MATCH
200217648,,,NO_MATCH
371459,,,NO_MATCH
370007,,,NO_MATCH
600020206,,,NO_MATCH
200004202,,,NO_MATCH
214929,,,NO_MATCH
600018133,,,NO_MATCH
200286435,,,NO_MATCH
200112159,,,NO_MATCH
369020,,,NO_MATCH
369021,,,NO_MATCH
368972,,,NO_MATCH
368057,,,NO_MATCH
200268473,,,NO_MATCH
200198851,,,NO_MATCH
200178620,,,NO_MATCH
369380,,,NO_MATCH
200016651,,,NO_MATCH
139289,,,NO_MATCH
200209910,,,NO_MATCH
215347,,,NO_MATCH
263321,,,NO_MATCH
71844,,,NO_MATCH
268217,,,NO_MATCH
200245381,,,NO_MATCH
600056028,,,NO_MATCH
200245382,,,NO_MATCH
200068649,,,NO_MATCH
213185,,,NO_MATCH
200061337,,,NO_MATCH
263329,,,NO_MATCH
200309976,,,NO_MATCH
351067,,,NO_MATCH
369030,,,NO_MATCH
200053713,,,NO_MATCH
272031,,,NO_MATCH
369707,,,NO_MATCH
200110431,,,NO_MATCH
200238680,,,NO_MATCH
200222542,,,NO_MATCH
269310,,,NO_MATCH
369149,,,NO_MATCH
369029,,,NO_MATCH
369826,,,NO_MATCH
54839,,,NO_MATCH
369824,,,NO_MATCH
368614,,,NO_MATCH
600037515,,,NO_MATCH
200245150,,,NO_MATCH
200119594,,,NO_MATCH
369840,,,NO_MATCH
200173311,,,NO_MATCH
260165,,,NO_MATCH
369288,,,NO_MATCH
268204,,,NO_MATCH
200308897,,,NO_MATCH
369839,,,NO_MATCH
353264,,,NO_MATCH
200153037,,,NO_MATCH
268694,,,NO_MATCH
272029,,,NO_MATCH
268695,,,NO_MATCH
272822,,,NO_MATCH
369177,,,NO_MATCH
368760,,,NO_MATCH
200007752,,,NO_MATCH
200309878,,,NO_MATCH
259961,,,NO_MATCH
353265,,,NO_MATCH
200306248,,,NO_MATCH
200108924,,,NO_MATCH
368519,,,NO_MATCH
200275807,,,NO_MATCH
200295503,,,NO_MATCH
200257021,,,NO_MATCH
271289,,,NO_MATCH
272930,,,NO_MATCH
272805,,,NO_MATCH
430145,,,NO_MATCH
200256623,,,NO_MATCH
600033838,,,NO_MATCH
371122,,,NO_MATCH
266929,,,NO_MATCH
369181,,,NO_MATCH
600020302,,,NO_MATCH
371920,,,NO_MATCH
200152161,,,NO_MATCH
600001918,,,NO_MATCH
200260551,,,NO_MATCH
200294784,,,NO_MATCH
600034379,,,NO_MATCH
200280827,,,NO_MATCH
200262610,,,NO_MATCH
272804,,,NO_MATCH
369979,,,NO_MATCH
370066,,,NO_MATCH
346873,,,NO_MATCH
371272,,,NO_MATCH
132455,,,NO_MATCH
200141413,,,NO_MATCH
200270025,,,NO_MATCH
371951,,,NO_MATCH
600041524,,,NO_MATCH
200210079,,,NO_MATCH
268938,,,NO_MATCH
200292612,,,NO_MATCH
369624,,,NO_MATCH
271302,,,NO_MATCH
600060290,,,NO_MATCH
368658,,,NO_MATCH
210148,,,NO_MATCH
200201493,,,NO_MATCH
129279,,,NO_MATCH
262025,,,NO_MATCH
261858,,,NO_MATCH
200286060,,,NO_MATCH
372116,42.045993543698,-104.97507349384,OK
428146,,,NO_MATCH
200255679,,,NO_MATCH
200166818,,,NO_MATCH
200294249,,,NO_MATCH
371707,,,NO_MATCH
200222619,,,NO_MATCH
369756,,,NO_MATCH
368665,,,NO_MATCH
200078781,,,NO_MATCH
369875,,,NO_MATCH
200222852,,,NO_MATCH
272507,,,NO_MATCH
369099,,,NO_MATCH
265888,,,NO_MATCH
200279773,,,NO_MATCH
264797,,,NO_MATCH
262376,,,NO_MATCH
261843,,,NO_MATCH
261844,,,NO_MATCH
200138462,,,NO_MATCH
200166817,,,NO_MATCH
200087587,,,NO_MATCH
200078878,,,NO_MATCH
200176292,,,NO_MATCH
200109132,,,NO_MATCH
44480,,,NO_MATCH
200194637,,,NO_MATCH
372014,,,NO_MATCH
271639,,,NO_MATCH
370198,,,NO_MATCH
267810,,,NO_MATCH
200167333,,,NO_MATCH
267812,,,NO_MATCH
370196,,,NO_MATCH
260623,,,NO_MATCH
260624,,,NO_MATCH
378362,,,NO_MATCH
200095883,,,NO_MATCH
271635,,,NO_MATCH
200269969,,,NO_MATCH
267887,,,NO_MATCH
266678,,,NO_MATCH
266679,,,NO_MATCH
262873,,,NO_MATCH
368223,,,NO_MATCH
266795,,,NO_MATCH
267885,,,NO_MATCH
270492,,,NO_MATCH
371877,,,NO_MATCH
200211481,,,NO_MATCH
365868,,,NO_MATCH
369789,,,NO_MATCH
200205481,,,NO_MATCH
368458,,,NO_MATCH
600024390,,,NO_MATCH
268861,,,NO_MATCH
200096723,,,NO_MATCH
200145010,,,NO_MATCH
200201321,,,NO_MATCH
371741,,,NO_MATCH
200016873,,,NO_MATCH
200127017,,,NO_MATCH
200044046,,,NO_MATCH
200215734,,,NO_MATCH
371985,,,NO_MATCH
370411,,,NO_MATCH
371621,,,NO_MATCH
200287193,,,NO_MATCH
200063583,,,NO_MATCH
200222814,,,NO_MATCH
200109962,,,NO_MATCH
200295498,,,NO_MATCH
200260257,,,NO_MATCH
200260256,,,NO_MATCH
272305,,,NO_MATCH
200205495,,,NO_MATCH
272306,,,NO_MATCH
367812,,,NO_MATCH
264475,,,NO_MATCH
264474,,,NO_MATCH
200017713,,,NO_MATCH
200248030,,,NO_MATCH
200175568,,,NO_MATCH
368488,,,NO_MATCH
200167704,,,NO_MATCH
267628,,,NO_MATCH
216192,,,NO_MATCH
200075568,,,NO_MATCH
200222806,,,NO_MATCH
369206,,,NO_MATCH
200224541,,,NO_MATCH
368010,,,NO_MATCH
200280434,,,NO_MATCH
262961,,,NO_MATCH
200069106,,,NO_MATCH
200050845,,,NO_MATCH
262967,,,NO_MATCH
200292643,,,NO_MATCH
200095165,,,NO_MATCH
200135443,,,NO_MATCH
200246300,,,NO_MATCH
200201313,,,NO_MATCH
272768,,,NO_MATCH
200222599,,,NO_MATCH
368802,,,NO_MATCH
370223,,,NO_MATCH
237357,,,NO_MATCH
371439,,,NO_MATCH
230283,,,NO_MATCH
200025160,,,NO_MATCH
200034318,,,NO_MATCH
370224,,,NO_MATCH
200025043,,,NO_MATCH
200239691,,,NO_MATCH
200152399,,,NO_MATCH
200201406,,,NO_MATCH
200152398,,,NO_MATCH
200282410,,,NO_MATCH
200289603,,,NO_MATCH
200192714,,,NO_MATCH
200079103,,,NO_MATCH
268768,,,NO_MATCH
92733,,,NO_MATCH
262786,,,NO_MATCH
200196537,,,NO_MATCH
600041916,,,NO_MATCH
200256928,,,NO_MATCH
200256805,,,NO_MATCH
200053738,,,NO_MATCH
370213,,,NO_MATCH
200267489,,,NO_MATCH
200240221,,,NO_MATCH
202265,,,NO_MATCH
200286464,,,NO_MATCH
200053743,,,NO_MATCH
271255,,,NO_MATCH
200265189,,,NO_MATCH
200152025,,,NO_MATCH
200227109,,,NO_MATCH
200295850,,,NO_MATCH
600064263,,,NO_MATCH
368702,,,NO_MATCH
270967,,,NO_MATCH
200282989,,,NO_MATCH
200089249,,,NO_MATCH
200254873,,,NO_MATCH
200190322,,,NO_MATCH
200164233,,,NO_MATCH
200272068,,,NO_MATCH
200111185,,,NO_MATCH
200106825,,,NO_MATCH
56671,,,NO_MATCH
200085203,,,NO_MATCH
200157267,,,NO_MATCH
200112835,,,NO_MATCH
271241,,,NO_MATCH
200023566,,,NO_MATCH
50573,,,NO_MATCH
200286799,,,NO_MATCH
200201984,,,NO_MATCH
200294060,,,NO_MATCH
267657,,,NO_MATCH
370594,,,NO_MATCH
200256821,,,NO_MATCH
200310554,,,NO_MATCH
200034108,,,NO_MATCH
215590,,,NO_MATCH
200099047,,,NO_MATCH
200003100,,,NO_MATCH
200208140,,,NO_MATCH
230285,,,NO_MATCH
200154787,,,NO_MATCH
200154788,,,NO_MATCH
200311086,,,NO_MATCH
200039886,,,NO_MATCH
200311015,,,NO_MATCH
200165265,,,NO_MATCH
200149699,,,NO_MATCH
368983,,,NO_MATCH
368862,,,NO_MATCH
200225130,,,NO_MATCH
600022493,,,NO_MATCH
200065253,,,NO_MATCH
200173682,,,NO_MATCH
200005110,,,NO_MATCH
200306221,,,NO_MATCH
271191,,,NO_MATCH
200132344,,,NO_MATCH
125437,,,NO_MATCH
200132346,,,NO_MATCH
270890,,,NO_MATCH
371915,,,NO_MATCH
267132,,,NO_MATCH
267131,,,NO_MATCH
271986,,,NO_MATCH
200202258,,,NO_MATCH
237948,,,NO_MATCH
215135,,,NO_MATCH
371101,,,NO_MATCH
200206864,,,NO_MATCH
215251,,,NO_MATCH
200112285,,,NO_MATCH
200120582,,,NO_MATCH
261931,,,NO_MATCH
153989,,,NO_MATCH
200022540,,,NO_MATCH
271296,,,NO_MATCH
271297,,,NO_MATCH
200080898,,,NO_MATCH
600039487,,,NO_MATCH
200152189,,,NO_MATCH
368866,,,NO_MATCH
267001,,,NO_MATCH
368867,,,NO_MATCH
270889,,,NO_MATCH
262210,,,NO_MATCH
262211,,,NO_MATCH
359801,,,NO_MATCH
200291935,,,NO_MATCH
200252931,,,NO_MATCH
200301356,,,NO_MATCH
271042,,,NO_MATCH
200200739,,,NO_MATCH
200162775,,,NO_MATCH
200126353,,,NO_MATCH
200028655,,,NO_MATCH
369601,,,NO_MATCH
200279170,,,NO_MATCH
200248438,,,NO_MATCH
272936,,,NO_MATCH
95268,,,NO_MATCH
200240281,,,NO_MATCH
371489,,,NO_MATCH
200002059,,,NO_MATCH
200292362,,,NO_MATCH
200313580,,,NO_MATCH
369977,,,NO_MATCH
237953,,,NO_MATCH
368528,,,NO_MATCH
200256514,,,NO_MATCH
200011155,,,NO_MATCH
200126816,,,NO_MATCH
270216,,,NO_MATCH
600043272,,,NO_MATCH
266630,,,NO_MATCH
600047752,,,NO_MATCH
371835,,,NO_MATCH
200253923,,,NO_MATCH
200290426,,,NO_MATCH
368656,,,NO_MATCH
200040721,,,NO_MATCH
368430,,,NO_MATCH
187978,,,NO_MATCH
200270017,,,NO_MATCH
370730,,,NO_MATCH
267716,,,NO_MATCH
200087499,,,NO_MATCH
200263169,,,NO_MATCH
200282264,,,NO_MATCH
600036976,,,NO_MATCH
272865,,,NO_MATCH
200092039,,,NO_MATCH
200074189,,,NO_MATCH
600036977,,,NO_MATCH
200085288,,,NO_MATCH
200017912,,,NO_MATCH
200280401,,,NO_MATCH
369890,,,NO_MATCH
200279531,,,NO_MATCH
200062404,,,NO_MATCH
200270044,,,NO_MATCH
200279896,,,NO_MATCH
200240072,,,NO_MATCH
200024372,,,NO_MATCH
267707,,,NO_MATCH
200270844,,,NO_MATCH
200010040,,,NO_MATCH
200034294,,,NO_MATCH
200310021,,,NO_MATCH
371046,,,NO_MATCH
600032703,,,NO_MATCH
371045,,,NO_MATCH
261396,,,NO_MATCH
200278557,,,NO_MATCH
200120042,,,NO_MATCH
200277102,,,NO_MATCH
200167338,,,NO_MATCH
257594,,,NO_MATCH
372018,,,NO_MATCH
600001048,,,NO_MATCH
261714,,,NO_MATCH
367914,,,NO_MATCH
200238972,,,NO_MATCH
200261684,,,NO_MATCH
200290420,,,NO_MATCH
214538,,,NO_MATCH
200151795,,,NO_MATCH
369898,,,NO_MATCH
368446,,,NO_MATCH
200094551,,,NO_MATCH
200311774,,,NO_MATCH
200019913,,,NO_MATCH
369791,,,NO_MATCH
371878,,,NO_MATCH
263848,,,NO_MATCH
263847,,,NO_MATCH
355272,,,NO_MATCH
355271,,,NO_MATCH
200302148,,,NO_MATCH
200286415,,,NO_MATCH
200207437,,,NO_MATCH
214443,,,NO_MATCH
200001818,,,NO_MATCH
215650,,,NO_MATCH
370778,,,NO_MATCH
200175572,,,NO_MATCH
371745,,,NO_MATCH
200272118,,,NO_MATCH
200308815,,,NO_MATCH
24186,,,NO_MATCH
200013919,,,NO_MATCH
200286662,,,NO_MATCH
200132516,,,NO_MATCH
214559,,,NO_MATCH
200282983,,,NO_MATCH
271579,,,NO_MATCH
200238271,,,NO_MATCH
272668,,,NO_MATCH
200118307,,,NO_MATCH
368120,,,NO_MATCH
368484,,,NO_MATCH
200278122,,,NO_MATCH
200175448,,,NO_MATCH
200273113,42.048930694233,-104.96858817343,OK
368244,,,NO_MATCH
259564,,,NO_MATCH
218371,,,NO_MATCH
200199171,,,NO_MATCH
264918,,,NO_MATCH
200287600,,,NO_MATCH
200287601,,,NO_MATCH
272777,,,NO_MATCH
600048496,,,NO_MATCH
349752,,,NO_MATCH
200281522,,,NO_MATCH
368135,,,NO_MATCH
200091117,,,NO_MATCH
368136,,,NO_MATCH
200310479,,,NO_MATCH
371527,,,NO_MATCH
200175553,,,NO_MATCH
371769,,,NO_MATCH
261512,,,NO_MATCH
371886,,,NO_MATCH
600057991,,,NO_MATCH
200118232,,,NO_MATCH
370220,,,NO_MATCH
200008263,,,NO_MATCH
200306262,,,NO_MATCH
600032779,,,NO_MATCH
200085460,42.043691666421,-104.962988726676,OK
62892,,,NO_MATCH
200311859,,,NO_MATCH
79891,,,NO_MATCH
200184546,,,NO_MATCH
200291127,,,NO_MATCH
82266,,,NO_MATCH
266241,,,NO_MATCH
200073361,,,NO_MATCH
369903,,,NO_MATCH
600062193,,,NO_MATCH
76828,,,NO_MATCH
200224197,,,NO_MATCH
200090127,,,NO_MATCH
368152,,,NO_MATCH
129313,,,NO_MATCH
600005264,,,NO_MATCH
200098093,,,NO_MATCH
264602,,,NO_MATCH
73671,,,NO_MATCH
200085117,,,NO_MATCH
200104999,,,NO_MATCH
200032705,,,NO_MATCH
200240101,,,NO_MATCH
83106,,,NO_MATCH
200289177,,,NO_MATCH
271133,,,NO_MATCH
200286103,,,NO_MATCH
200196408,,,NO_MATCH
200306163,,,NO_MATCH
200167740,,,NO_MATCH
68657,,,NO_MATCH
369137,,,NO_MATCH
75865,,,NO_MATCH
600043331,,,NO_MATCH
200080432,,,NO_MATCH
370801,,,NO_MATCH
71021,,,NO_MATCH
200305991,,,NO_MATCH
237490,,,NO_MATCH
200152372,,,NO_MATCH
76841,,,NO_MATCH
200207162,,,NO_MATCH
200285347,,,NO_MATCH
76829,,,NO_MATCH
369264,,,NO_MATCH
349397,42.040988724272,-104.962966928612,OK
200309324,,,NO_MATCH
200167738,,,NO_MATCH
371448,,,NO_MATCH
200287411,,,NO_MATCH
271355,,,NO_MATCH
200288626,,,NO_MATCH
368964,,,NO_MATCH
271357,,,NO_MATCH
266450,,,NO_MATCH
369017,,,NO_MATCH
200013263,,,NO_MATCH
600019118,,,NO_MATCH
200089106,,,NO_MATCH
71603,,,NO_MATCH
200185270,,,NO_MATCH
200245262,,,NO_MATCH
370382,,,NO_MATCH
369277,,,NO_MATCH
266950,,,NO_MATCH
260977,,,NO_MATCH
77030,,,NO_MATCH
200152193,,,NO_MATCH
78483,,,NO_MATCH
200291962,,,NO_MATCH
80685,,,NO_MATCH
200098069,,,NO_MATCH
272398,,,NO_MATCH
200222788,,,NO_MATCH
200185271,,,NO_MATCH
344367,,,NO_MATCH
200311025,,,NO_MATCH
72940,,,NO_MATCH
72941,,,NO_MATCH
200239406,,,NO_MATCH
70084,,,NO_MATCH
600042655,,,NO_MATCH
369833,,,NO_MATCH
368500,,,NO_MATCH
369832,,,NO_MATCH
200116648,,,NO_MATCH
200245953,,,NO_MATCH
265049,,,NO_MATCH
73800,,,NO_MATCH
71621,,,NO_MATCH
9687,,,NO_MATCH
200310504,,,NO_MATCH
200123768,,,NO_MATCH
79110,,,NO_MATCH
200188329,,,NO_MATCH
200265331,,,NO_MATCH
200291140,,,NO_MATCH
82881,,,NO_MATCH
265050,,,NO_MATCH
70407,,,NO_MATCH
267337,,,NO_MATCH
200142253,,,NO_MATCH
370150,,,NO_MATCH
368532,,,NO_MATCH
261596,,,NO_MATCH
200196635,,,NO_MATCH
146691,,,NO_MATCH
200309404,,,NO_MATCH
200220339,,,NO_MATCH
200021110,,,NO_MATCH
600034011,,,NO_MATCH
368403,,,NO_MATCH
200295992,,,NO_MATCH
370160,,,NO_MATCH
83161,,,NO_MATCH
200274270,,,NO_MATCH
200274271,,,NO_MATCH
200224498,,,NO_MATCH
69325,,,NO_MATCH
71886,,,NO_MATCH
600047751,,,NO_MATCH
71885,,,NO_MATCH
70551,,,NO_MATCH
268257,,,NO_MATCH
200121483,,,NO_MATCH
69326,,,NO_MATCH
200264380,,,NO_MATCH
79131,,,NO_MATCH
371039,,,NO_MATCH
78963,,,NO_MATCH
200017497,,,NO_MATCH
271544,,,NO_MATCH
70549,,,NO_MATCH
200130766,,,NO_MATCH
200310013,,,NO_MATCH
368433,,,NO_MATCH
131933,,,NO_MATCH
370735,,,NO_MATCH
200046026,,,NO_MATCH
600003008,,,NO_MATCH
200032306,,,NO_MATCH
200274617,,,NO_MATCH
75450,,,NO_MATCH
200294913,,,NO_MATCH
200131189,,,NO_MATCH
200247936,,,NO_MATCH
77984,,,NO_MATCH
268256,,,NO_MATCH
600058307,,,NO_MATCH
73948,,,NO_MATCH
73826,,,NO_MATCH
200168794,,,NO_MATCH
200059594,,,NO_MATCH
262254,,,NO_MATCH
200088558,,,NO_MATCH
200071319,,,NO_MATCH
260752,,,NO_MATCH
200309159,,,NO_MATCH
200214895,,,NO_MATCH
76566,,,NO_MATCH
200295421,,,NO_MATCH
200062639,,,NO_MATCH
200046966,,,NO_MATCH
78625,,,NO_MATCH
369408,,,NO_MATCH
368317,,,NO_MATCH
200095654,,,NO_MATCH
71310,,,NO_MATCH
71672,,,NO_MATCH
268909,,,NO_MATCH
265757,,,NO_MATCH
82428,,,NO_MATCH
600036076,,,NO_MATCH
200309609,,,NO_MATCH
72080,,,NO_MATCH
200141519,,,NO_MATCH
444867,,,NO_MATCH
200110242,,,NO_MATCH
79028,,,NO_MATCH
444869,,,NO_MATCH
200306216,,,NO_MATCH
272169,,,NO_MATCH
600037046,,,NO_MATCH
368447,,,NO_MATCH
368448,,,NO_MATCH
200284425,,,NO_MATCH
200310393,,,NO_MATCH
200117319,,,NO_MATCH
72531,,,NO_MATCH
72771,,,NO_MATCH
73189,,,NO_MATCH
200212459,,,NO_MATCH
200306620,,,NO_MATCH
200239930,,,NO_MATCH
262519,,,NO_MATCH
370303,,,NO_MATCH
600042268,,,NO_MATCH
200222828,,,NO_MATCH
78767,,,NO_MATCH
200208872,,,NO_MATCH
78768,,,NO_MATCH
271468,,,NO_MATCH
200086246,,,NO_MATCH
372038,,,NO_MATCH
200140011,,,NO_MATCH
200141344,,,NO_MATCH
369442,,,NO_MATCH
200117332,,,NO_MATCH
200309107,,,NO_MATCH
600020484,,,NO_MATCH
200155053,,,NO_MATCH
73192,,,NO_MATCH
600059033,,,NO_MATCH
200292545,,,NO_MATCH
200285573,,,NO_MATCH
200292543,,,NO_MATCH
200127374,,,NO_MATCH
200290364,,,NO_MATCH
600011897,,,NO_MATCH
200132518,,,NO_MATCH
200265703,,,NO_MATCH
272429,,,NO_MATCH
71209,,,NO_MATCH
267988,,,NO_MATCH
200233933,,,NO_MATCH
200062844,,,NO_MATCH
200306081,,,NO_MATCH
200196461,,,NO_MATCH
83209,,,NO_MATCH
74295,,,NO_MATCH
79992,,,NO_MATCH
79996,,,NO_MATCH
600042284,,,NO_MATCH
600012758,,,NO_MATCH
70928,,,NO_MATCH
69834,,,NO_MATCH
200306090,,,NO_MATCH
600007060,,,NO_MATCH
200109501,,,NO_MATCH
200255252,,,NO_MATCH
368007,42.040049266253,-104.962980029616,OK
200227804,,,NO_MATCH
269366,,,NO_MATCH
74618,,,NO_MATCH
370584,,,NO_MATCH
600017263,,,NO_MATCH
200306267,,,NO_MATCH
370466,,,NO_MATCH
600022856,,,NO_MATCH
200158011,,,NO_MATCH
200054604,,,NO_MATCH
200240333,,,NO_MATCH
200054605,,,NO_MATCH
600013582,,,NO_MATCH
200132780,,,NO_MATCH
200054602,,,NO_MATCH
370905,,,NO_MATCH
200130363,,,NO_MATCH
200077164,,,NO_MATCH
200260625,,,NO_MATCH
200073241,,,NO_MATCH
600047461,,,NO_MATCH
371783,,,NO_MATCH
369368,,,NO_MATCH
200010332,,,NO_MATCH
370219,,,NO_MATCH
200313804,,,NO_MATCH
600007322,,,NO_MATCH
200306277,,,NO_MATCH
200306153,,,NO_MATCH
200160687,,,NO_MATCH
352490,,,NO_MATCH
200007720,,,NO_MATCH
200244385,,,NO_MATCH
200224513,,,NO_MATCH
200113333,,,NO_MATCH
